receiveSendTime, messageID, generationDeltaTime, longitude, latitude, semiMajorOrientation, semiMajorConfidence, semiMinorConfidence, altitude, altitudeConfidence, headingValue, headingConfidence, speedValue, speedConfidence, driveDirection, last_rssi, min_rssi, max_rssi 
123458000, 83, 14723, 75728210, 503640430, 900, 55, 43, 12180, 14, 2333, 10, 310, 1, 0, 
124458000, 173, 15723, 75727990, 503640330, 900, 55, 43, 12180, 14, 2326, 10, 315, 1, 0, 
125458000, 97, 16724, 75727710, 503640190, 900, 55, 44, 12180, 14, 2326, 10, 315, 1, 0, 
126459000, 168, 17724, 75727430, 503640150, 900, 55, 44, 12169, 14, 2461, 10, 234, 1, 0, 
127459000, 164, 18724, 75727340, 503640210, 900, 55, 45, 12169, 14, 2944, 10, 131, 1, 0, 
128459000, 251, 19724, 75727400, 503640310, 900, 56, 45, 12169, 14, 221, 10, 169, 1, 0, 
129459000, 155, 20725, 75727410, 503640320, 900, 56, 44, 12169, 14, 221, 10, 169, 1, 0, 
130460000, 87, 21725, 75727670, 503640410, 900, 56, 44, 12180, 14, 808, 10, 144, 1, 0, 
131460000, 185, 22725, 75727960, 503640460, 900, 56, 44, 12160, 14, 903, 10, 138, 1, 0, 
132460000, 123, 23726, 75728540, 503640670, 900, 56, 43, 12169, 14, 633, 10, 292, 1, 0, 
133461002, 87, 24726, 75728620, 503640710, 900, 57, 43, 12180, 14, 633, 10, 292, 1, 0, 
134461002, 207, 25726, 75729520, 503641100, 900, 57, 42, 12180, 14, 551, 10, 401, 1, 0, 
135461002, 133, 26726, 75730020, 503641260, 900, 57, 41, 12180, 14, 616, 10, 441, 1, 0, 
136461002, 156, 27727, 75730590, 503641440, 900, 57, 41, 12190, 14, 616, 10, 441, 1, 0, 
137462000, 100, 28727, 75731330, 503641710, 900, 56, 41, 12190, 14, 616, 10, 441, 1, 0, 
138462000, 17, 29727, 75731850, 503641890, 900, 59, 41, 12190, 14, 603, 10, 470, 1, 0, 
139462000, 139, 30728, 75732250, 503642030, 900, 59, 40, 12190, 14, 619, 10, 467, 1, 0, 
140463000, 188, 31728, 75733080, 503642370, 900, 59, 40, 12190, 14, 619, 10, 467, 1, 0, 
141463000, 214, 32728, 75733510, 503642550, 900, 59, 40, 12190, 14, 566, 10, 449, 1, 0, 
142463000, 194, 33728, 75734090, 503642790, 900, 59, 40, 12200, 14, 595, 10, 450, 1, 0, 
143463000, 55, 34729, 75734710, 503643040, 900, 59, 39, 12200, 14, 592, 10, 418, 1, 0, 
144464000, 106, 35729, 75735100, 503643210, 900, 59, 40, 12200, 14, 556, 10, 419, 1, 0, 
145464000, 242, 36729, 75735490, 503643390, 900, 59, 40, 12210, 14, 556, 10, 419, 1, 0, 
146464000, 160, 37729, 75735870, 503643550, 900, 59, 40, 12210, 14, 578, 10, 334, 1, 0, 
147465000, 136, 38730, 75736000, 503643600, 900, 59, 40, 12210, 14, 578, 10, 334, 1, 0, 
148465000, 54, 39730, 75736410, 503643630, 900, 57, 40, 12210, 14, 1019, 10, 179, 1, 0, 
149465000, 126, 40730, 75736480, 503643520, 900, 56, 41, 12210, 14, 1637, 10, 137, 1, 0, 
150465000, 247, 41731, 75736400, 503643430, 900, 56, 41, 12200, 14, 2157, 10, 157, 1, 0, 
151466000, 183, 42731, 75736070, 503643300, 900, 56, 42, 12210, 14, 2484, 10, 194, 1, 0, 
152371170, 252, 43731, 75735750, 503643210, 900, 56, 42, 12210, 14, 2486, 10, 170, 1, 0, 
621780590193988, 215, 44731, 75735520, 503643140, 900, 56, 42, 12210, 14, 2504, 10, 191, 1, 0, 
621780591371170, 162, 45732, 75735340, 503643090, 900, 56, 42, 12210, 14, 2504, 10, 191, 1, 0, 
621780592372174, 148, 46732, 75734910, 503642980, 900, 56, 43, 12219, 14, 2466, 10, 228, 1, 0, 
621780593372174, 245, 47732, 75734710, 503642920, 900, 57, 44, 12219, 14, 2428, 10, 219, 1, 0, 
621780594371687, 220, 48732, 75734540, 503642870, 900, 57, 44, 12210, 14, 2428, 10, 219, 1, 0, 
621780595371933, 101, 49733, 75734360, 503642800, 900, 57, 44, 12210, 14, 2428, 10, 219, 1, 0, 
621780596372218, 207, 50733, 75734220, 503642730, 900, 57, 44, 12210, 14, 2344, 10, 209, 1, 0, 
621780597372447, 17, 51733, 75733850, 503642640, 900, 57, 43, 12210, 14, 2535, 10, 210, 1, 0, 
621780598372667, 65, 52733, 75733820, 503642640, 900, 59, 43, 12210, 14, 2535, 10, 210, 1, 0, 
621780599372948, 157, 53734, 75733480, 503642560, 900, 59, 43, 12210, 14, 2489, 10, 204, 1, 0, 
621780600373195, 55, 54734, 75733140, 503642460, 900, 59, 43, 12219, 14, 2410, 10, 152, 1, 0, 
621780601373401, 63, 55734, 75732920, 503642400, 900, 59, 43, 12219, 14, 2380, 10, 140, 1, 0, 
621780602373653, 28, 56734, 75732700, 503642340, 900, 59, 43, 12219, 14, 2435, 10, 146, 1, 0, 
621780603373928, 132, 57735, 75732570, 503642250, 900, 59, 43, 12219, 14, 2385, 10, 145, 1, 0, 
621780604374155, 101, 58735, 75732290, 503642100, 900, 60, 42, 12219, 14, 2339, 10, 259, 1, 0, 
621780605374412, 15, 59735, 75732290, 503642100, 900, 60, 42, 12219, 14, 2339, 10, 259, 1, 0, 
621780606374680, 3, 60735, 75731470, 503641760, 900, 59, 42, 12210, 14, 2342, 10, 323, 1, 0, 
621780607374933, 217, 61736, 75731000, 503641600, 900, 59, 43, 12210, 14, 2342, 10, 323, 1, 0, 
621780608375149, 85, 62736, 75730520, 503641430, 900, 59, 43, 12210, 14, 2425, 10, 394, 1, 0, 
